Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2014-12-01 00:00:00,1083,1,NB_NS,1,North,56,0,,17073,18,2,52,0,1,0,1
2014-12-01 00:00:00,1083,2,NB_MID,1,North,89,0,,18330,34,2,84,0,3,0,0
2014-12-01 00:00:00,1083,3,NB_OS,1,North,35,0,,18254,0,0,35,0,0,0,0
2014-12-01 00:00:00,1083,4,SB_OS,1,North,29,0,,18046,0,2,27,0,0,0,0
2014-12-01 00:00:00,1083,5,SB_MID,2,South,80,0,,19024,12,1,78,0,1,0,0
2014-12-01 00:00:00,1083,6,SB_NS,2,South,80,0,,17875,12,1,78,0,1,0,0
2014-12-01 00:00:00,1083,7,Channel 7,2,South,0,0,,17875,0,0,0,0,0,0,0
2014-12-01 00:00:00,1083,8,Channel 8,2,South,0,0,,17875,0,0,0,0,0,0,0
2014-12-01 01:00:00,1083,1,NB_NS,1,North,34,0,,16659,59,0,32,0,1,1,0
2014-12-01 01:00:00,1083,2,NB_MID,1,North,32,0,,17839,0,0,32,0,0,0,0
2014-12-01 01:00:00,1083,3,NB_OS,1,North,3,0,,18518,0,0,3,0,0,0,0
2014-12-01 01:00:00,1083,4,SB_OS,1,North,22,0,,19949,0,2,20,0,0,0,0
2014-12-01 01:00:00,1083,5,SB_MID,2,South,43,0,,17726,0,2,41,0,0,0,0
2014-12-01 01:00:00,1083,6,SB_NS,2,South,33,0,,16591,121,1,28,0,4,0,0
2014-12-01 01:00:00,1083,7,Channel 7,2,South,0,0,,16591,0,0,0,0,0,0,0
2014-12-01 01:00:00,1083,8,Channel 8,2,South,0,0,,16591,0,0,0,0,0,0,0
2014-12-01 02:00:00,1083,1,NB_NS,1,North,25,0,,16611,40,1,23,0,1,0,0
2014-12-01 02:00:00,1083,2,NB_MID,1,North,21,0,,17712,143,0,18,0,3,0,0
2014-12-01 02:00:00,1083,3,NB_OS,1,North,9,0,,18735,0,0,9,0,0,0,0
2014-12-01 02:00:00,1083,4,SB_OS,1,North,15,0,,18982,67,0,14,0,1,0,0
2014-12-01 02:00:00,1083,5,SB_MID,2,South,33,0,,18712,61,0,31,0,2,0,0
2014-12-01 02:00:00,1083,6,SB_NS,2,South,28,0,,17550,71,0,26,0,2,0,0
2014-12-01 02:00:00,1083,7,Channel 7,2,South,0,0,,17550,0,0,0,0,0,0,0
2014-12-01 02:00:00,1083,8,Channel 8,2,South,0,0,,17550,0,0,0,0,0,0,0
2014-12-01 03:00:00,1083,1,NB_NS,1,North,29,0,,17663,69,0,27,0,2,0,0
2014-12-01 03:00:00,1083,2,NB_MID,1,North,18,0,,20386,56,0,17,0,1,0,0
2014-12-01 03:00:00,1083,3,NB_OS,1,North,5,0,,17056,0,0,5,0,0,0,0
2014-12-01 03:00:00,1083,4,SB_OS,1,North,15,0,,17000,67,2,12,0,1,0,0
2014-12-01 03:00:00,1083,5,SB_MID,2,South,18,0,,18194,0,2,16,0,0,0,0
2014-12-01 03:00:00,1083,6,SB_NS,2,South,31,0,,19247,32,2,28,0,1,0,0
2014-12-01 03:00:00,1083,7,Channel 7,2,South,0,0,,19247,0,0,0,0,0,0,0
