Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 22:00:00,1083,3,NB_OS,1,North,133.0,0,,18206,8,0,132,0,1,0,0,2012-12-01,22:00:00,6
2012-12-02 22:00:00,1083,3,NB_OS,1,North,79.0,0,,17852,0,0,79,0,0,0,0,2012-12-02,22:00:00,7
2012-12-06 22:00:00,1083,3,NB_OS,1,North,144.0,0,,18127,0,0,144,0,0,0,0,2012-12-06,22:00:00,4
2012-12-08 22:00:00,1083,3,NB_OS,1,North,147.0,0,,18566,20,0,144,0,3,0,0,2012-12-08,22:00:00,6
2012-12-09 22:00:00,1083,3,NB_OS,1,North,98.0,0,,18682,10,0,97,0,1,0,0,2012-12-09,22:00:00,7
2012-12-17 22:00:00,1083,3,NB_OS,1,North,120.0,0,,17674,8,0,119,0,1,0,0,2012-12-17,22:00:00,1
2012-12-18 22:00:00,1083,3,NB_OS,1,North,122.0,0,,18599,43,0,22,0,1,0,0,2012-12-18,22:00:00,2
2012-12-19 22:00:00,1083,3,NB_OS,1,North,122.0,0,,17801,0,0,12,0,0,0,0,2012-12-19,22:00:00,3
2012-12-21 22:00:00,1083,3,NB_OS,1,North,122.0,0,,15597,0,0,0,0,0,0,0,2012-12-21,22:00:00,5
2012-12-22 22:00:00,1083,3,NB_OS,1,North,122.0,0,,18569,0,0,20,0,0,0,0,2012-12-22,22:00:00,6
2012-12-23 22:00:00,1083,3,NB_OS,1,North,96.0,0,,18524,10,0,95,0,1,0,0,2012-12-23,22:00:00,7
2012-12-24 22:00:00,1083,3,NB_OS,1,North,122.0,0,,17124,0,0,0,0,0,0,0,2012-12-24,22:00:00,1
2012-12-25 22:00:00,1083,3,NB_OS,1,North,122.0,16,Holiday,15347,0,0,0,0,0,0,0,2012-12-25,22:00:00,2
2012-12-26 22:00:00,1083,3,NB_OS,1,North,124.0,16,Holiday,18194,8,0,123,0,1,0,0,2012-12-26,22:00:00,3
2012-12-27 22:00:00,1083,3,NB_OS,1,North,122.0,0,,15035,0,0,0,0,0,0,0,2012-12-27,22:00:00,4
2012-12-28 22:00:00,1083,3,NB_OS,1,North,150.0,0,,18185,7,1,148,0,1,0,0,2012-12-28,22:00:00,5
2012-12-29 22:00:00,1083,3,NB_OS,1,North,40.0,0,,18521,50,0,38,0,2,0,0,2012-12-29,22:00:00,6
2012-12-30 22:00:00,1083,3,NB_OS,1,North,122.0,0,,18452,0,0,21,0,0,0,0,2012-12-30,22:00:00,7
2012-12-31 22:00:00,1083,3,NB_OS,1,North,122.0,0,,19444,0,0,5,0,0,0,0,2012-12-31,22:00:00,1
2013-12-01 22:00:00,1083,3,NB_OS,1,North,104.0,0,,17465,10,1,102,0,1,0,0,2013-12-01,22:00:00,7
2013-12-02 22:00:00,1083,3,NB_OS,1,North,108.0,0,,18706,9,0,107,0,1,0,0,2013-12-02,22:00:00,1
2013-12-03 22:00:00,1083,3,NB_OS,1,North,120.0,0,,17523,0,0,120,0,0,0,0,2013-12-03,22:00:00,2
2013-12-04 22:00:00,1083,3,NB_OS,1,North,163.0,0,,17217,6,2,160,0,1,0,0,2013-12-04,22:00:00,3
2013-12-05 22:00:00,1083,3,NB_OS,1,North,145.0,0,,17705,14,1,142,0,2,0,0,2013-12-05,22:00:00,4
