Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-11-01 05:00:00,1083,3,NB_OS,1,North,42,0,,18466,24,0,41,0,1,0,0.0,2012-11-01,05:00:00,4
2012-11-02 05:00:00,1083,3,NB_OS,1,North,31,0,,18513,32,1,29,0,1,0,0.0,2012-11-02,05:00:00,5
2012-11-03 05:00:00,1083,3,NB_OS,1,North,26,0,,19402,38,0,25,0,1,0,0.0,2012-11-03,05:00:00,6
2012-11-04 05:00:00,1083,3,NB_OS,1,North,31,0,,18522,0,0,31,0,0,0,0.0,2012-11-04,05:00:00,7
2012-11-05 05:00:00,1083,3,NB_OS,1,North,48,0,,18038,62,1,44,0,3,0,0.0,2012-11-05,05:00:00,1
2012-11-07 05:00:00,1083,3,NB_OS,1,North,50,0,,18422,40,2,46,0,2,0,0.0,2012-11-07,05:00:00,3
2012-11-08 05:00:00,1083,3,NB_OS,1,North,44,0,,19230,45,1,41,0,2,0,0.0,2012-11-08,05:00:00,4
2012-11-09 05:00:00,1083,3,NB_OS,1,North,51,0,,18769,39,2,47,0,2,0,0.0,2012-11-09,05:00:00,5
2012-11-10 05:00:00,1083,3,NB_OS,1,North,30,0,,18250,0,1,29,0,0,0,0.0,2012-11-10,05:00:00,6
2012-11-11 05:00:00,1083,3,NB_OS,1,North,19,0,,16842,53,1,17,0,1,0,0.0,2012-11-11,05:00:00,7
2012-11-12 05:00:00,1083,3,NB_OS,1,North,59,0,,18992,34,2,55,0,2,0,0.0,2012-11-12,05:00:00,1
2012-11-13 05:00:00,1083,3,NB_OS,1,North,59,0,,19021,51,0,56,0,3,0,0.0,2012-11-13,05:00:00,2
2012-11-14 05:00:00,1083,3,NB_OS,1,North,52,0,,19263,0,1,51,0,0,0,0.0,2012-11-14,05:00:00,3
2012-11-15 05:00:00,1083,3,NB_OS,1,North,52,0,,18894,38,1,49,0,2,0,0.0,2012-11-15,05:00:00,4
2012-11-16 05:00:00,1083,3,NB_OS,1,North,54,0,,18637,56,0,51,0,3,0,0.0,2012-11-16,05:00:00,5
2012-11-17 05:00:00,1083,3,NB_OS,1,North,27,0,,19146,37,1,25,0,1,0,0.0,2012-11-17,05:00:00,6
2012-11-18 05:00:00,1083,3,NB_OS,1,North,15,0,,17889,67,0,14,0,1,0,0.0,2012-11-18,05:00:00,7
2012-11-19 05:00:00,1083,3,NB_OS,1,North,48,0,,19010,62,0,45,0,3,0,0.0,2012-11-19,05:00:00,1
2012-11-20 05:00:00,1083,3,NB_OS,1,North,40,0,,18931,50,0,38,0,2,0,0.0,2012-11-20,05:00:00,2
2012-11-21 05:00:00,1083,3,NB_OS,1,North,59,0,,18743,34,0,57,0,2,0,0.0,2012-11-21,05:00:00,3
2012-11-22 05:00:00,1083,3,NB_OS,1,North,49,0,,19002,41,0,47,0,2,0,0.0,2012-11-22,05:00:00,4
2012-11-23 05:00:00,1083,3,NB_OS,1,North,55,0,,18682,36,0,53,0,2,0,0.0,2012-11-23,05:00:00,5
2012-11-24 05:00:00,1083,3,NB_OS,1,North,26,0,,19466,77,0,24,0,2,0,0.0,2012-11-24,05:00:00,6
2012-11-25 05:00:00,1083,3,NB_OS,1,North,38,0,,18743,26,0,37,0,1,0,0.0,2012-11-25,05:00:00,7
2012-11-26 05:00:00,1083,3,NB_OS,1,North,55,0,,18348,55,2,50,0,3,0,0.0,2012-11-26,05:00:00,1
2012-11-27 05:00:00,1083,3,NB_OS,1,North,16,0,,18142,62,1,14,0,1,0,0.0,2012-11-27,05:00:00,2
2012-11-28 05:00:00,1083,3,NB_OS,1,North,0,0,,13636,0,0,0,0,0,0,0.0,2012-11-28,05:00:00,3
2012-11-29 05:00:00,1083,3,NB_OS,1,North,51,0,,17881,98,0,46,0,5,0,0.0,2012-11-29,05:00:00,4
2012-11-30 05:00:00,1083,3,NB_OS,1,North,49,0,,19014,41,1,46,0,2,0,0.0,2012-11-30,05:00:00,5
