Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 07:00:00,1083,3,NB_OS,1,North,174,0,,18265,40,1,166,0,7,0,0,2012-12-01,07:00:00,6
2012-12-02 07:00:00,1083,3,NB_OS,1,North,59,0,,18366,17,0,58,0,1,0,0,2012-12-02,07:00:00,7
2012-12-03 07:00:00,1083,3,NB_OS,1,North,1168,0,,10527,21,3,1140,0,17,7,1,2012-12-03,07:00:00,1
2012-12-04 07:00:00,1083,3,NB_OS,1,North,1135,0,,10899,31,4,1092,2,28,7,1,2012-12-04,07:00:00,2
2012-12-06 07:00:00,1083,3,NB_OS,1,North,1172,0,,10877,18,3,1142,3,19,2,2,2012-12-06,07:00:00,4
2012-12-07 07:00:00,1083,3,NB_OS,1,North,1156,0,,12290,23,4,1119,2,26,1,2,2012-12-07,07:00:00,5
2012-12-08 07:00:00,1083,3,NB_OS,1,North,187,0,,18602,43,1,178,0,8,0,0,2012-12-08,07:00:00,6
2012-12-09 07:00:00,1083,3,NB_OS,1,North,69,0,,18140,0,0,69,0,0,0,0,2012-12-09,07:00:00,7
2012-12-10 07:00:00,1083,3,NB_OS,1,North,1213,0,,11643,22,2,1178,4,24,3,2,2012-12-10,07:00:00,1
2012-12-18 07:00:00,1083,3,NB_OS,1,North,826,0,,11305,29,1,798,2,17,7,0,2012-12-18,07:00:00,2
2012-12-19 07:00:00,1083,3,NB_OS,1,North,24,0,,8912,0,2,22,0,0,0,0,2012-12-19,07:00:00,3
2012-12-20 07:00:00,1083,3,NB_OS,1,North,252,0,,11186,16,0,248,0,3,1,0,2012-12-20,07:00:00,4
2012-12-22 07:00:00,1083,3,NB_OS,1,North,0,0,,14875,0,0,0,0,0,0,0,2012-12-22,07:00:00,6
2012-12-23 07:00:00,1083,3,NB_OS,1,North,17,0,,17778,0,0,16,1,0,0,0,2012-12-23,07:00:00,7
2012-12-24 07:00:00,1083,3,NB_OS,1,North,446,0,,17144,9,2,440,0,4,0,0,2012-12-24,07:00:00,1
