Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 21:00:00,1083,3,NB_OS,1,North,150.0,0,,17963,0,0,150,0,0,0,0,2012-12-01,21:00:00,6
2012-12-02 21:00:00,1083,3,NB_OS,1,North,140.0,0,,18062,7,0,139,0,1,0,0,2012-12-02,21:00:00,7
2012-12-03 21:00:00,1083,3,NB_OS,1,North,191.0,0,,17964,5,0,190,0,1,0,0,2012-12-03,21:00:00,1
2012-12-06 21:00:00,1083,3,NB_OS,1,North,220.0,0,,17684,0,0,220,0,0,0,0,2012-12-06,21:00:00,4
2012-12-08 21:00:00,1083,3,NB_OS,1,North,169.0,0,,17986,12,1,166,0,2,0,0,2012-12-08,21:00:00,6
2012-12-09 21:00:00,1083,3,NB_OS,1,North,137.0,0,,18552,0,0,137,0,0,0,0,2012-12-09,21:00:00,7
2012-12-17 21:00:00,1083,3,NB_OS,1,North,156.0,0,,18093,0,0,156,0,0,0,0,2012-12-17,21:00:00,1
2012-12-18 21:00:00,1083,3,NB_OS,1,North,167.5,0,,17733,0,0,50,0,0,0,0,2012-12-18,21:00:00,2
2012-12-19 21:00:00,1083,3,NB_OS,1,North,167.5,0,,17963,0,1,14,0,0,0,0,2012-12-19,21:00:00,3
2012-12-21 21:00:00,1083,3,NB_OS,1,North,167.5,0,,15597,0,0,0,0,0,0,0,2012-12-21,21:00:00,5
2012-12-22 21:00:00,1083,3,NB_OS,1,North,167.5,0,,16548,0,0,0,0,0,0,0,2012-12-22,21:00:00,6
2012-12-24 21:00:00,1083,3,NB_OS,1,North,167.5,0,,17540,0,0,35,0,0,0,0,2012-12-24,21:00:00,1
2012-12-25 21:00:00,1083,3,NB_OS,1,North,167.5,16,Holiday,15347,0,0,0,0,0,0,0,2012-12-25,21:00:00,2
2012-12-26 21:00:00,1083,3,NB_OS,1,North,167.5,16,Holiday,17071,0,0,0,0,0,0,0,2012-12-26,21:00:00,3
2012-12-27 21:00:00,1083,3,NB_OS,1,North,167.5,0,,15035,0,0,0,0,0,0,0,2012-12-27,21:00:00,4
2012-12-28 21:00:00,1083,3,NB_OS,1,North,157.0,0,,18162,0,0,157,0,0,0,0,2012-12-28,21:00:00,5
2012-12-29 21:00:00,1083,3,NB_OS,1,North,85.0,0,,18160,12,0,84,0,1,0,0,2012-12-29,21:00:00,6
2012-12-30 21:00:00,1083,3,NB_OS,1,North,167.5,0,,18646,0,0,16,0,0,0,0,2012-12-30,21:00:00,7
2012-12-31 21:00:00,1083,3,NB_OS,1,North,167.5,0,,18352,0,0,45,0,0,0,0,2012-12-31,21:00:00,1
2013-12-01 21:00:00,1083,3,NB_OS,1,North,153.0,0,,18224,0,0,152,1,0,0,0,2013-12-01,21:00:00,7
2013-12-02 21:00:00,1083,3,NB_OS,1,North,158.0,0,,17382,0,1,157,0,0,0,0,2013-12-02,21:00:00,1
2013-12-03 21:00:00,1083,3,NB_OS,1,North,180.0,0,,17577,33,0,174,0,6,0,0,2013-12-03,21:00:00,2
