Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 06:00:00,1083,3,NB_OS,1,North,71,0,,18983,28,0,69,0,2,0,0,2012-12-01,06:00:00,6
2012-12-02 06:00:00,1083,3,NB_OS,1,North,48,0,,18889,21,0,47,0,1,0,0,2012-12-02,06:00:00,7
2012-12-03 06:00:00,1083,3,NB_OS,1,North,327,0,,17590,24,0,318,1,8,0,0,2012-12-03,06:00:00,1
2012-12-04 06:00:00,1083,3,NB_OS,1,North,322,0,,17969,43,1,307,0,14,0,0,2012-12-04,06:00:00,2
2012-12-06 06:00:00,1083,3,NB_OS,1,North,351,0,,17585,26,0,342,0,9,0,0,2012-12-06,06:00:00,4
2012-12-07 06:00:00,1083,3,NB_OS,1,North,308,0,,17316,26,1,299,0,8,0,0,2012-12-07,06:00:00,5
2012-12-08 06:00:00,1083,3,NB_OS,1,North,68,0,,18501,29,2,64,0,2,0,0,2012-12-08,06:00:00,6
2012-12-09 06:00:00,1083,3,NB_OS,1,North,42,0,,18327,0,1,41,0,0,0,0,2012-12-09,06:00:00,7
2012-12-10 06:00:00,1083,3,NB_OS,1,North,302,0,,17602,13,1,297,0,4,0,0,2012-12-10,06:00:00,1
2012-12-18 06:00:00,1083,3,NB_OS,1,North,301,0,,17789,20,2,293,0,6,0,0,2012-12-18,06:00:00,2
2012-12-19 06:00:00,1083,3,NB_OS,1,North,31,0,,18047,0,0,31,0,0,0,0,2012-12-19,06:00:00,3
2012-12-20 06:00:00,1083,3,NB_OS,1,North,38,0,,16937,0,0,38,0,0,0,0,2012-12-20,06:00:00,4
2012-12-22 06:00:00,1083,3,NB_OS,1,North,0,0,,14875,0,0,0,0,0,0,0,2012-12-22,06:00:00,6
2012-12-23 06:00:00,1083,3,NB_OS,1,North,33,0,,18645,0,0,33,0,0,0,0,2012-12-23,06:00:00,7
2012-12-24 06:00:00,1083,3,NB_OS,1,North,115,0,,18860,17,0,113,0,2,0,0,2012-12-24,06:00:00,1
2012-12-25 06:00:00,1083,3,NB_OS,1,North,0,16,Holiday,18333,0,0,0,0,0,0,0,2012-12-25,06:00:00,2
2012-12-26 06:00:00,1083,3,NB_OS,1,North,0,16,Holiday,18333,0,0,0,0,0,0,0,2012-12-26,06:00:00,3
2012-12-27 06:00:00,1083,3,NB_OS,1,North,0,0,,20278,0,0,0,0,0,0,0,2012-12-27,06:00:00,4
2012-12-28 06:00:00,1083,3,NB_OS,1,North,15,0,,18481,0,0,15,0,0,0,0,2012-12-28,06:00:00,5
2012-12-29 06:00:00,1083,3,NB_OS,1,North,66,0,,19314,45,0,63,0,3,0,0,2012-12-29,06:00:00,6
2012-12-30 06:00:00,1083,3,NB_OS,1,North,0,0,,17870,0,0,0,0,0,0,0,2012-12-30,06:00:00,7
2012-12-31 06:00:00,1083,3,NB_OS,1,North,126,0,,18382,24,1,122,0,3,0,0,2012-12-31,06:00:00,1
2013-12-01 06:00:00,1083,3,NB_OS,1,North,49,0,,17262,0,1,48,0,0,0,0,2013-12-01,06:00:00,7
2013-12-02 06:00:00,1083,3,NB_OS,1,North,366,0,,17413,14,1,360,0,5,0,0,2013-12-02,06:00:00,1
2013-12-03 06:00:00,1083,3,NB_OS,1,North,350,0,,17941,31,0,338,1,11,0,0,2013-12-03,06:00:00,2
2013-12-04 06:00:00,1083,3,NB_OS,1,North,370,0,,17303,19,1,362,0,7,0,0,2013-12-04,06:00:00,3
2013-12-05 06:00:00,1083,3,NB_OS,1,North,324,0,,17629,22,2,315,0,6,1,0,2013-12-05,06:00:00,4
2013-12-06 06:00:00,1083,3,NB_OS,1,North,309,0,,17558,23,3,299,0,7,0,0,2013-12-06,06:00:00,5
2013-12-07 06:00:00,1083,3,NB_OS,1,North,87,0,,17918,23,2,83,0,2,0,0,2013-12-07,06:00:00,6
2013-12-08 06:00:00,1083,3,NB_OS,1,North,58,0,,17902,0,0,58,0,0,0,0,2013-12-08,06:00:00,7
2013-12-09 06:00:00,1083,3,NB_OS,1,North,366,0,,17881,27,1,355,0,10,0,0,2013-12-09,06:00:00,1
2013-12-10 06:00:00,1083,3,NB_OS,1,North,338,0,,17812,21,1,330,0,7,0,0,2013-12-10,06:00:00,2
2013-12-11 06:00:00,1083,3,NB_OS,1,North,339,0,,17335,9,2,334,0,3,0,0,2013-12-11,06:00:00,3
2013-12-12 06:00:00,1083,3,NB_OS,1,North,366,0,,17452,25,1,356,0,9,0,0,2013-12-12,06:00:00,4
2013-12-13 06:00:00,1083,3,NB_OS,1,North,298,0,,17727,37,1,286,0,11,0,0,2013-12-13,06:00:00,5
2013-12-14 06:00:00,1083,3,NB_OS,1,North,80,0,,18004,38,1,76,0,3,0,0,2013-12-14,06:00:00,6
2013-12-15 06:00:00,1083,3,NB_OS,1,North,51,0,,17892,20,0,50,0,1,0,0,2013-12-15,06:00:00,7
2013-12-16 06:00:00,1083,3,NB_OS,1,North,326,0,,17568,15,1,320,0,5,0,0,2013-12-16,06:00:00,1
2013-12-17 06:00:00,1083,3,NB_OS,1,North,341,0,,17853,18,3,332,0,6,0,0,2013-12-17,06:00:00,2
2013-12-18 06:00:00,1083,3,NB_OS,1,North,370,0,,17481,8,2,365,0,3,0,0,2013-12-18,06:00:00,3
2013-12-19 06:00:00,1083,3,NB_OS,1,North,319,0,,17645,9,1,315,0,3,0,0,2013-12-19,06:00:00,4
2013-12-20 06:00:00,1083,3,NB_OS,1,North,284,0,,17270,7,2,280,0,2,0,0,2013-12-20,06:00:00,5
