Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 16:00:00,1083,3,NB_OS,1,North,528,0,,16376,11,2,519,1,6,0,0,2012-12-01,16:00:00,6
2012-12-02 16:00:00,1083,3,NB_OS,1,North,437,0,,16801,7,1,433,0,3,0,0,2012-12-02,16:00:00,7
2012-12-03 16:00:00,1083,3,NB_OS,1,North,603,0,,14905,28,3,582,1,17,0,0,2012-12-03,16:00:00,1
2012-12-04 16:00:00,1083,3,NB_OS,1,North,681,0,,15447,26,3,660,0,18,0,0,2012-12-04,16:00:00,2
2012-12-08 16:00:00,1083,3,NB_OS,1,North,518,0,,16556,2,1,515,1,1,0,0,2012-12-08,16:00:00,6
2012-12-17 16:00:00,1083,3,NB_OS,1,North,796,0,,12980,24,0,775,1,15,4,0,2012-12-17,16:00:00,1
2012-12-18 16:00:00,1083,3,NB_OS,1,North,533,0,,15547,39,2,509,1,21,0,0,2012-12-18,16:00:00,2
2012-12-19 16:00:00,1083,3,NB_OS,1,North,0,0,,14273,0,0,0,0,0,0,0,2012-12-19,16:00:00,3
2012-12-21 16:00:00,1083,3,NB_OS,1,North,0,0,,15597,0,0,0,0,0,0,0,2012-12-21,16:00:00,5
2012-12-22 16:00:00,1083,3,NB_OS,1,North,88,0,,16799,0,0,88,0,0,0,0,2012-12-22,16:00:00,6
2012-12-24 16:00:00,1083,3,NB_OS,1,North,0,0,,15881,0,0,0,0,0,0,0,2012-12-24,16:00:00,1
2012-12-25 16:00:00,1083,3,NB_OS,1,North,0,16,Holiday,16981,0,0,0,0,0,0,0,2012-12-25,16:00:00,2
2012-12-26 16:00:00,1083,3,NB_OS,1,North,285,16,Holiday,17316,0,1,283,1,0,0,0,2012-12-26,16:00:00,3
2012-12-27 16:00:00,1083,3,NB_OS,1,North,0,0,,15657,0,0,0,0,0,0,0,2012-12-27,16:00:00,4
2012-12-28 16:00:00,1083,3,NB_OS,1,North,86,0,,17332,23,0,84,0,2,0,0,2012-12-28,16:00:00,5
2012-12-29 16:00:00,1083,3,NB_OS,1,North,258,0,,17636,8,2,254,0,2,0,0,2012-12-29,16:00:00,6
2012-12-30 16:00:00,1083,3,NB_OS,1,North,141,0,,17086,0,1,140,0,0,0,0,2012-12-30,16:00:00,7
2012-12-31 16:00:00,1083,3,NB_OS,1,North,47,0,,17772,0,1,46,0,0,0,0,2012-12-31,16:00:00,1
2013-12-01 16:00:00,1083,3,NB_OS,1,North,446,0,,16702,9,4,438,0,4,0,0,2013-12-01,16:00:00,7
2013-12-02 16:00:00,1083,3,NB_OS,1,North,639,0,,15596,34,3,614,0,22,0,0,2013-12-02,16:00:00,1
2013-12-03 16:00:00,1083,3,NB_OS,1,North,722,0,,14640,30,6,694,0,20,2,0,2013-12-03,16:00:00,2
2013-12-04 16:00:00,1083,3,NB_OS,1,North,861,0,,12945,29,2,831,1,25,0,2,2013-12-04,16:00:00,3
2013-12-05 16:00:00,1083,3,NB_OS,1,North,829,0,,12424,21,7,805,0,17,0,0,2013-12-05,16:00:00,4
2013-12-06 16:00:00,1083,3,NB_OS,1,North,761,0,,14261,18,2,744,1,14,0,0,2013-12-06,16:00:00,5
2013-12-07 16:00:00,1083,3,NB_OS,1,North,533,0,,16168,17,0,523,0,9,0,1,2013-12-07,16:00:00,6
2013-12-08 16:00:00,1083,3,NB_OS,1,North,491,0,,16877,2,3,487,0,1,0,0,2013-12-08,16:00:00,7
2013-12-09 16:00:00,1083,3,NB_OS,1,North,712,0,,15010,21,0,696,1,15,0,0,2013-12-09,16:00:00,1
2013-12-10 16:00:00,1083,3,NB_OS,1,North,896,0,,13025,30,1,868,0,26,1,0,2013-12-10,16:00:00,2
