Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-11-01 11:00:00,1083,3,NB_OS,1,North,525.0,0,,16926,38,3,500,2,20,0,0.0,2012-11-01,11:00:00,4
2012-11-02 11:00:00,1083,3,NB_OS,1,North,489.0,0,,17501,37,0,471,0,18,0,0.0,2012-11-02,11:00:00,5
2012-11-03 11:00:00,1083,3,NB_OS,1,North,509.0,0,,8777,25,4,1175,1,18,13,4.0,2012-11-03,11:00:00,6
2012-11-04 11:00:00,1083,3,NB_OS,1,North,542.0,0,,16061,9,4,533,0,4,1,0.0,2012-11-04,11:00:00,7
2012-11-05 11:00:00,1083,3,NB_OS,1,North,460.0,0,,17303,37,2,440,1,17,0,0.0,2012-11-05,11:00:00,1
2012-11-07 11:00:00,1083,3,NB_OS,1,North,516.0,0,,17207,41,0,494,1,20,1,0.0,2012-11-07,11:00:00,3
2012-11-08 11:00:00,1083,3,NB_OS,1,North,469.0,0,,16840,30,2,453,0,13,1,0.0,2012-11-08,11:00:00,4
2012-11-09 11:00:00,1083,3,NB_OS,1,North,563.0,0,,16831,46,1,535,1,26,0,0.0,2012-11-09,11:00:00,5
2012-11-10 11:00:00,1083,3,NB_OS,1,North,536.0,0,,17279,9,2,528,1,5,0,0.0,2012-11-10,11:00:00,6
2012-11-11 11:00:00,1083,3,NB_OS,1,North,463.0,0,,17136,6,2,457,0,3,0,1.0,2012-11-11,11:00:00,7
2012-11-12 11:00:00,1083,3,NB_OS,1,North,522.0,0,,16439,34,0,504,0,17,1,0.0,2012-11-12,11:00:00,1
2012-11-13 11:00:00,1083,3,NB_OS,1,North,457.0,0,,17306,53,3,429,1,23,1,0.0,2012-11-13,11:00:00,2
2012-11-14 11:00:00,1083,3,NB_OS,1,North,448.0,0,,17169,33,2,431,0,15,0,0.0,2012-11-14,11:00:00,3
2012-11-15 11:00:00,1083,3,NB_OS,1,North,477.0,0,,17144,38,3,455,1,18,0,0.0,2012-11-15,11:00:00,4
2012-11-16 11:00:00,1083,3,NB_OS,1,North,499.0,0,,17356,26,3,481,2,13,0,0.0,2012-11-16,11:00:00,5
2012-11-17 11:00:00,1083,3,NB_OS,1,North,550.0,0,,17212,15,6,535,1,7,1,0.0,2012-11-17,11:00:00,6
2012-11-18 11:00:00,1083,3,NB_OS,1,North,390.0,0,,17179,3,0,388,0,1,0,1.0,2012-11-18,11:00:00,7
2012-11-19 11:00:00,1083,3,NB_OS,1,North,447.0,0,,16719,31,2,431,0,14,0,0.0,2012-11-19,11:00:00,1
2012-11-20 11:00:00,1083,3,NB_OS,1,North,451.0,0,,17324,33,3,433,0,15,0,0.0,2012-11-20,11:00:00,2
2012-11-21 11:00:00,1083,3,NB_OS,1,North,446.0,0,,16970,43,0,426,1,17,2,0.0,2012-11-21,11:00:00,3
2012-11-22 11:00:00,1083,3,NB_OS,1,North,489.0,0,,17306,33,1,472,0,16,0,0.0,2012-11-22,11:00:00,4
2012-11-23 11:00:00,1083,3,NB_OS,1,North,512.0,0,,17414,35,3,490,1,18,0,0.0,2012-11-23,11:00:00,5
2012-11-24 11:00:00,1083,3,NB_OS,1,North,509.0,0,,16377,16,2,715,1,12,0,0.0,2012-11-24,11:00:00,6
2012-11-25 11:00:00,1083,3,NB_OS,1,North,402.0,0,,17568,10,0,398,0,4,0,0.0,2012-11-25,11:00:00,7
2012-11-26 11:00:00,1083,3,NB_OS,1,North,473.0,0,,16950,27,1,455,4,13,0,0.0,2012-11-26,11:00:00,1
2012-11-27 11:00:00,1083,3,NB_OS,1,North,488.0,0,,16776,45,2,463,1,22,0,0.0,2012-11-27,11:00:00,2
