Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2013-11-01 00:00:00,1083,1,NB_NS,1,North,65,0,,16983,0,0,64,0,0,0,1
2013-11-01 00:00:00,1083,2,NB_MID,1,North,125,0,,18227,8,1,122,0,1,0,1
2013-11-01 00:00:00,1083,3,NB_OS,1,North,55,0,,18495,0,0,55,0,0,0,0
2013-11-01 00:00:00,1083,4,SB_OS,1,North,46,0,,15380,0,5,41,0,0,0,0
2013-11-01 00:00:00,1083,5,SB_MID,2,South,94,0,,18871,21,2,90,0,1,1,0
2013-11-01 00:00:00,1083,6,SB_NS,2,South,104,0,,18096,29,1,99,0,2,1,1
2013-11-01 00:00:00,1083,7,Channel 7,2,South,0,0,,18096,0,0,0,0,0,0,0
2013-11-01 00:00:00,1083,8,Channel 8,2,South,0,0,,18096,0,0,0,0,0,0,0
2013-11-01 01:00:00,1083,1,NB_NS,1,North,31,0,,16290,32,0,30,0,1,0,0
2013-11-01 01:00:00,1083,2,NB_MID,1,North,91,0,,18138,11,1,89,0,1,0,0
2013-11-01 01:00:00,1083,3,NB_OS,1,North,11,0,,18308,0,0,11,0,0,0,0
2013-11-01 01:00:00,1083,4,SB_OS,1,North,22,0,,18333,0,2,20,0,0,0,0
2013-11-01 01:00:00,1083,5,SB_MID,2,South,85,0,,19013,35,0,82,0,3,0,0
2013-11-01 01:00:00,1083,6,SB_NS,2,South,64,0,,17513,31,0,62,0,1,1,0
2013-11-01 01:00:00,1083,7,Channel 7,2,South,0,0,,17513,0,0,0,0,0,0,0
2013-11-01 01:00:00,1083,8,Channel 8,2,South,0,0,,17513,0,0,0,0,0,0,0
2013-11-01 02:00:00,1083,1,NB_NS,1,North,27,0,,17685,74,1,24,0,2,0,0
2013-11-01 02:00:00,1083,2,NB_MID,1,North,92,0,,18907,0,0,92,0,0,0,0
2013-11-01 02:00:00,1083,3,NB_OS,1,North,8,0,,17812,0,0,8,0,0,0,0
2013-11-01 02:00:00,1083,4,SB_OS,1,North,21,0,,19960,48,1,19,0,1,0,0
2013-11-01 02:00:00,1083,5,SB_MID,2,South,66,0,,18880,15,2,63,0,1,0,0
2013-11-01 02:00:00,1083,6,SB_NS,2,South,76,0,,18081,0,0,76,0,0,0,0
2013-11-01 02:00:00,1083,7,Channel 7,2,South,0,0,,18081,0,0,0,0,0,0,0
