Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2014-11-26 13:00:00,1083,1,NB_NS,1,North,546,0,,14062,57,7,495,3,29,2,10
2014-11-26 13:00:00,1083,2,NB_MID,1,North,590,0,,15512,61,6,544,3,33,3,1
2014-11-26 13:00:00,1083,3,NB_OS,1,North,497,0,,16574,36,1,476,1,18,0,1
2014-11-26 13:00:00,1083,4,SB_OS,1,North,459,0,,16806,20,13,433,4,7,2,0
2014-11-26 13:00:00,1083,5,SB_MID,2,South,562,0,,16245,52,17,514,1,25,4,0
2014-11-26 13:00:00,1083,6,SB_NS,2,South,670,0,,15613,67,4,610,2,43,2,9
2014-11-26 13:00:00,1083,7,Channel 7,2,South,0,0,,15613,0,0,0,0,0,0,0
2014-11-26 13:00:00,1083,8,Channel 8,2,South,0,0,,15613,0,0,0,0,0,0,0
2014-11-26 14:00:00,1083,1,NB_NS,1,North,582,0,,14117,86,7,513,4,47,3,8
2014-11-26 14:00:00,1083,2,NB_MID,1,North,556,0,,15674,47,5,523,2,24,2,0
2014-11-26 14:00:00,1083,3,NB_OS,1,North,510,0,,16545,43,3,484,0,21,1,1
2014-11-26 14:00:00,1083,4,SB_OS,1,North,644,0,,16658,26,17,606,4,15,2,0
2014-11-26 14:00:00,1083,5,SB_MID,2,South,689,0,,16006,39,19,641,2,25,2,0
2014-11-26 14:00:00,1083,6,SB_NS,2,South,796,0,,15603,53,7,741,1,38,4,5
2014-11-26 14:00:00,1083,7,Channel 7,2,South,0,0,,15603,0,0,0,0,0,0,0
2014-11-26 14:00:00,1083,8,Channel 8,2,South,0,0,,15603,0,0,0,0,0,0,0
2014-11-26 15:00:00,1083,1,NB_NS,1,North,611,0,,12767,72,3,547,4,42,2,13
2014-11-26 15:00:00,1083,2,NB_MID,1,North,491,0,,14539,61,4,454,1,26,4,2
2014-11-26 15:00:00,1083,3,NB_OS,1,North,467,0,,15816,51,0,442,1,24,0,0
2014-11-26 15:00:00,1083,4,SB_OS,1,North,766,0,,15929,20,13,736,2,13,2,0
2014-11-26 15:00:00,1083,5,SB_MID,2,South,706,0,,15200,44,18,653,3,29,2,1
2014-11-26 15:00:00,1083,6,SB_NS,2,South,1005,0,,14241,43,5,945,3,37,6,9
2014-11-26 15:00:00,1083,7,Channel 7,2,South,0,0,,14241,0,0,0,0,0,0,0
2014-11-26 15:00:00,1083,8,Channel 8,2,South,0,0,,14241,0,0,0,0,0,0,0
2014-11-26 16:00:00,1083,1,NB_NS,1,North,994,0,,11190,52,7,919,3,50,2,13
2014-11-26 16:00:00,1083,2,NB_MID,1,North,664,0,,14037,48,8,620,2,31,1,2
2014-11-26 16:00:00,1083,3,NB_OS,1,North,722,0,,14754,28,2,698,2,20,0,0
2014-11-26 16:00:00,1083,4,SB_OS,1,North,779,0,,15271,9,24,748,0,6,1,0
2014-11-26 16:00:00,1083,5,SB_MID,2,South,825,0,,14165,15,20,792,1,12,0,0
2014-11-26 16:00:00,1083,6,SB_NS,2,South,1377,0,,12487,25,11,1321,2,29,5,9
2014-11-26 16:00:00,1083,7,Channel 7,2,South,0,0,,12487,0,0,0,0,0,0,0
2014-11-26 16:00:00,1083,8,Channel 8,2,South,0,0,,12487,0,0,0,0,0,0,0
2014-11-26 17:00:00,1083,1,NB_NS,1,North,1136,0,,10071,28,7,1082,1,31,1,14
2014-11-26 17:00:00,1083,2,NB_MID,1,North,806,0,,13088,29,10,772,0,22,1,1
2014-11-26 17:00:00,1083,3,NB_OS,1,North,790,0,,14428,20,4,769,0,16,0,1
2014-11-26 17:00:00,1083,4,SB_OS,1,North,875,0,,14520,5,19,852,0,3,1,0
2014-11-26 17:00:00,1083,5,SB_MID,2,South,846,0,,13827,9,16,822,0,8,0,0
2014-11-26 17:00:00,1083,6,SB_NS,2,South,1276,0,,12754,13,10,1240,0,15,2,9
2014-11-26 17:00:00,1083,7,Channel 7,2,South,0,0,,12754,0,0,0,0,0,0,0
2014-11-26 17:00:00,1083,8,Channel 8,2,South,0,0,,12754,0,0,0,0,0,0,0
2014-11-26 18:00:00,1083,1,NB_NS,1,North,779,0,,13858,24,2,748,1,18,1,9
2014-11-26 18:00:00,1083,2,NB_MID,1,North,680,0,,15070,15,6,662,1,10,0,1
2014-11-26 18:00:00,1083,3,NB_OS,1,North,669,0,,15842,15,3,656,0,10,0,0
2014-11-26 18:00:00,1083,4,SB_OS,1,North,716,0,,15782,14,22,684,0,10,0,0
2014-11-26 18:00:00,1083,5,SB_MID,2,South,783,0,,14853,15,20,751,0,12,0,0
2014-11-26 18:00:00,1083,6,SB_NS,2,South,1039,0,,13727,13,7,1010,0,10,3,9
2014-11-26 18:00:00,1083,7,Channel 7,2,South,0,0,,13727,0,0,0,0,0,0,0
2014-11-26 18:00:00,1083,8,Channel 8,2,South,0,0,,13727,0,0,0,0,0,0,0
2014-11-26 19:00:00,1083,1,NB_NS,1,North,391,0,,15254,23,3,374,0,9,0,5
2014-11-26 19:00:00,1083,2,NB_MID,1,North,438,0,,16542,23,4,423,1,9,1,0
2014-11-26 19:00:00,1083,3,NB_OS,1,North,415,0,,17128,14,1,408,0,6,0,0
2014-11-26 19:00:00,1083,4,SB_OS,1,North,434,0,,17439,7,10,420,1,2,1,0
2014-11-26 19:00:00,1083,5,SB_MID,2,South,577,0,,16912,7,15,558,0,4,0,0
2014-11-26 19:00:00,1083,6,SB_NS,2,South,648,0,,16119,8,8,626,1,5,0,8
2014-11-26 19:00:00,1083,7,Channel 7,2,South,0,0,,16119,0,0,0,0,0,0,0
2014-11-26 19:00:00,1083,8,Channel 8,2,South,0,0,,16119,0,0,0,0,0,0,0
2014-11-26 20:00:00,1083,1,NB_NS,1,North,339,0,,16196,15,2,328,0,5,0,4
2014-11-26 20:00:00,1083,2,NB_MID,1,North,336,0,,17156,18,2,328,0,5,1,0
2014-11-26 20:00:00,1083,3,NB_OS,1,North,289,0,,17304,3,1,287,0,1,0,0
2014-11-26 20:00:00,1083,4,SB_OS,1,North,277,0,,18017,7,10,265,0,2,0,0
2014-11-26 20:00:00,1083,5,SB_MID,2,South,360,0,,17736,8,14,343,0,3,0,0
2014-11-26 20:00:00,1083,6,SB_NS,2,South,448,0,,17431,13,0,438,0,5,1,4
2014-11-26 20:00:00,1083,7,Channel 7,2,South,0,0,,17431,0,0,0,0,0,0,0
2014-11-26 20:00:00,1083,8,Channel 8,2,South,0,0,,17431,0,0,0,0,0,0,0
2014-11-26 21:00:00,1083,1,NB_NS,1,North,259,0,,16443,19,5,246,0,4,1,3
2014-11-26 21:00:00,1083,2,NB_MID,1,North,265,0,,17403,11,4,258,0,3,0,0
2014-11-26 21:00:00,1083,3,NB_OS,1,North,189,0,,18363,21,2,183,0,4,0,0
2014-11-26 21:00:00,1083,4,SB_OS,1,North,230,0,,18097,0,5,225,0,0,0,0
2014-11-26 21:00:00,1083,5,SB_MID,2,South,324,0,,17804,19,12,306,0,6,0,0
2014-11-26 21:00:00,1083,6,SB_NS,2,South,357,0,,17154,17,2,346,0,4,2,3
2014-11-26 21:00:00,1083,7,Channel 7,2,South,0,0,,17154,0,0,0,0,0,0,0
2014-11-26 21:00:00,1083,8,Channel 8,2,South,0,0,,17154,0,0,0,0,0,0,0
2014-11-26 22:00:00,1083,1,NB_NS,1,North,203,0,,16297,59,1,187,0,9,3,3
2014-11-26 22:00:00,1083,2,NB_MID,1,North,220,0,,17674,14,3,214,0,2,1,0
2014-11-26 22:00:00,1083,3,NB_OS,1,North,132,0,,17763,23,1,128,0,3,0,0
2014-11-26 22:00:00,1083,4,SB_OS,1,North,149,0,,18311,20,4,142,0,3,0,0
2014-11-26 22:00:00,1083,5,SB_MID,2,South,238,0,,18017,13,2,233,0,2,1,0
2014-11-26 22:00:00,1083,6,SB_NS,2,South,283,0,,17046,11,4,271,0,3,0,5
2014-11-26 22:00:00,1083,7,Channel 7,2,South,0,0,,17046,0,0,0,0,0,0,0
2014-11-26 22:00:00,1083,8,Channel 8,2,South,0,0,,17046,0,0,0,0,0,0,0
2014-11-26 23:00:00,1083,1,NB_NS,1,North,97,0,,16483,41,3,87,0,4,0,3
2014-11-26 23:00:00,1083,2,NB_MID,1,North,152,0,,17493,39,0,146,0,6,0,0
2014-11-26 23:00:00,1083,3,NB_OS,1,North,99,0,,17778,20,0,97,0,2,0,0
2014-11-26 23:00:00,1083,4,SB_OS,1,North,65,0,,17808,0,2,63,0,0,0,0
2014-11-26 23:00:00,1083,5,SB_MID,2,South,148,0,,18705,0,3,145,0,0,0,0
2014-11-26 23:00:00,1083,6,SB_NS,2,South,154,0,,17608,26,0,145,0,3,1,5
2014-11-26 23:00:00,1083,7,Channel 7,2,South,0,0,,17608,0,0,0,0,0,0,0
2014-11-26 23:00:00,1083,8,Channel 8,2,South,0,0,,17608,0,0,0,0,0,0,0
2014-11-27 00:00:00,1083,1,NB_NS,1,North,61,0,,17017,82,1,54,0,3,2,1
2014-11-27 00:00:00,1083,2,NB_MID,1,North,97,0,,17924,31,0,94,0,2,1,0
2014-11-27 00:00:00,1083,3,NB_OS,1,North,45,0,,19296,22,0,43,0,1,0,1
2014-11-27 00:00:00,1083,4,SB_OS,1,North,42,0,,18036,24,1,40,0,0,1,0
2014-11-27 00:00:00,1083,5,SB_MID,2,South,57,0,,18826,35,1,54,0,2,0,0
2014-11-27 00:00:00,1083,6,SB_NS,2,South,77,0,,18196,13,0,75,0,0,1,1
2014-11-27 00:00:00,1083,7,Channel 7,2,South,0,0,,18196,0,0,0,0,0,0,0
2014-11-27 00:00:00,1083,8,Channel 8,2,South,0,0,,18196,0,0,0,0,0,0,0
2014-11-27 01:00:00,1083,1,NB_NS,1,North,36,0,,17986,139,1,30,0,3,2,0
2014-11-27 01:00:00,1083,2,NB_MID,1,North,66,0,,18157,45,1,62,0,3,0,0
2014-11-27 01:00:00,1083,3,NB_OS,1,North,10,0,,18389,100,0,9,0,1,0,0
2014-11-27 01:00:00,1083,4,SB_OS,1,North,14,0,,16190,71,0,13,0,0,1,0
