Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-11-01 16:00:00,1083,3,NB_OS,1,North,741.0,0,,15433,24,3,719,1,18,0,0.0,2012-11-01,16:00:00,4
2012-11-02 16:00:00,1083,3,NB_OS,1,North,814.0,0,,15736,21,6,790,1,17,0,0.0,2012-11-02,16:00:00,5
2012-11-03 16:00:00,1083,3,NB_OS,1,North,452.0,0,,16765,9,1,446,1,4,0,0.0,2012-11-03,16:00:00,6
2012-11-04 16:00:00,1083,3,NB_OS,1,North,436.0,0,,17102,5,4,430,0,2,0,0.0,2012-11-04,16:00:00,7
2012-11-05 16:00:00,1083,3,NB_OS,1,North,676.0,0,,15752,31,3,651,1,21,0,0.0,2012-11-05,16:00:00,1
2012-11-06 16:00:00,1083,3,NB_OS,1,North,718.0,0,,15263,26,2,694,3,19,0,0.0,2012-11-06,16:00:00,2
2012-11-07 16:00:00,1083,3,NB_OS,1,North,680.0,0,,16016,21,2,663,1,14,0,0.0,2012-11-07,16:00:00,3
2012-11-08 16:00:00,1083,3,NB_OS,1,North,677.0,0,,15678,31,3,650,2,21,0,1.0,2012-11-08,16:00:00,4
2012-11-09 16:00:00,1083,3,NB_OS,1,North,730.0,0,,14777,29,4,704,1,21,0,0.0,2012-11-09,16:00:00,5
2012-11-10 16:00:00,1083,3,NB_OS,1,North,515.0,0,,16675,8,3,508,0,4,0,0.0,2012-11-10,16:00:00,6
2012-11-11 16:00:00,1083,3,NB_OS,1,North,409.0,0,,16915,12,1,403,0,5,0,0.0,2012-11-11,16:00:00,7
2012-11-12 16:00:00,1083,3,NB_OS,1,North,643.0,0,,15594,34,3,618,0,21,1,0.0,2012-11-12,16:00:00,1
2012-11-13 16:00:00,1083,3,NB_OS,1,North,649.0,0,,15967,45,2,617,1,28,1,0.0,2012-11-13,16:00:00,2
2012-11-14 16:00:00,1083,3,NB_OS,1,North,716.0,0,,15288,31,3,690,1,22,0,0.0,2012-11-14,16:00:00,3
2012-11-15 16:00:00,1083,3,NB_OS,1,North,722.0,0,,14841,32,2,696,1,22,1,0.0,2012-11-15,16:00:00,4
2012-11-16 16:00:00,1083,3,NB_OS,1,North,838.0,0,,13801,25,1,816,0,21,0,0.0,2012-11-16,16:00:00,5
2012-11-17 16:00:00,1083,3,NB_OS,1,North,479.0,0,,17005,17,0,471,0,8,0,0.0,2012-11-17,16:00:00,6
2012-11-18 16:00:00,1083,3,NB_OS,1,North,442.0,0,,17210,2,5,436,0,1,0,0.0,2012-11-18,16:00:00,7
2012-11-19 16:00:00,1083,3,NB_OS,1,North,667.0,0,,15543,31,1,643,2,21,0,0.0,2012-11-19,16:00:00,1
2012-11-20 16:00:00,1083,3,NB_OS,1,North,715.0,0,,15090,27,4,691,1,19,0,0.0,2012-11-20,16:00:00,2
2012-11-21 16:00:00,1083,3,NB_OS,1,North,717.0,0,,15549,28,1,695,1,20,0,0.0,2012-11-21,16:00:00,3
2012-11-22 16:00:00,1083,3,NB_OS,1,North,663.0,0,,15047,32,0,642,0,21,0,0.0,2012-11-22,16:00:00,4
2012-11-23 16:00:00,1083,3,NB_OS,1,North,734.0,0,,15236,26,5,709,1,19,0,0.0,2012-11-23,16:00:00,5
2012-11-24 16:00:00,1083,3,NB_OS,1,North,487.0,0,,17041,6,3,480,0,3,0,1.0,2012-11-24,16:00:00,6
