Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 11:00:00,1083,3,NB_OS,1,North,533.0,0,,17324,4,2,528,1,2,0,0,2012-12-01,11:00:00,6
2012-12-02 11:00:00,1083,3,NB_OS,1,North,463.0,0,,17121,11,0,457,0,5,0,1,2012-12-02,11:00:00,7
2012-12-03 11:00:00,1083,3,NB_OS,1,North,490.0,0,,16723,33,2,470,2,16,0,0,2012-12-03,11:00:00,1
2012-12-04 11:00:00,1083,3,NB_OS,1,North,529.0,0,,16473,34,0,510,1,18,0,0,2012-12-04,11:00:00,2
2012-12-05 11:00:00,1083,3,NB_OS,1,North,531.0,0,,16972,40,1,509,0,20,1,0,2012-12-05,11:00:00,3
2012-12-06 11:00:00,1083,3,NB_OS,1,North,514.0,0,,16992,51,0,486,2,25,1,0,2012-12-06,11:00:00,4
2012-12-07 11:00:00,1083,3,NB_OS,1,North,539.0,0,,16845,41,2,512,3,21,1,0,2012-12-07,11:00:00,5
2012-12-08 11:00:00,1083,3,NB_OS,1,North,560.0,0,,16909,14,2,550,0,8,0,0,2012-12-08,11:00:00,6
2012-12-09 11:00:00,1083,3,NB_OS,1,North,590.0,0,,16981,3,2,586,0,1,1,0,2012-12-09,11:00:00,7
2012-12-10 11:00:00,1083,3,NB_OS,1,North,478.0,0,,17057,33,0,462,0,16,0,0,2012-12-10,11:00:00,1
2012-12-18 11:00:00,1083,3,NB_OS,1,North,576.0,0,,16886,35,0,555,1,20,0,0,2012-12-18,11:00:00,2
2012-12-19 11:00:00,1083,3,NB_OS,1,North,532.0,0,,15949,46,1,164,0,8,0,0,2012-12-19,11:00:00,3
2012-12-21 11:00:00,1083,3,NB_OS,1,North,532.0,0,,16736,29,2,163,1,5,0,0,2012-12-21,11:00:00,5
2012-12-22 11:00:00,1083,3,NB_OS,1,North,532.0,0,,14875,0,0,0,0,0,0,0,2012-12-22,11:00:00,6
2012-12-24 11:00:00,1083,3,NB_OS,1,North,532.0,0,,16757,15,0,261,0,4,0,0,2012-12-24,11:00:00,1
2012-12-25 11:00:00,1083,3,NB_OS,1,North,532.0,16,Holiday,18011,0,0,157,0,0,0,0,2012-12-25,11:00:00,2
2012-12-26 11:00:00,1083,3,NB_OS,1,North,503.0,16,Holiday,16772,10,2,495,0,5,0,1,2012-12-26,11:00:00,3
2012-12-27 11:00:00,1083,3,NB_OS,1,North,367.0,0,,16854,30,0,356,0,11,0,0,2012-12-27,11:00:00,4
2012-12-28 11:00:00,1083,3,NB_OS,1,North,532.0,0,,16873,16,1,121,0,2,0,0,2012-12-28,11:00:00,5
2012-12-29 11:00:00,1083,3,NB_OS,1,North,576.0,0,,16344,14,1,567,0,7,1,0,2012-12-29,11:00:00,6
2012-12-30 11:00:00,1083,3,NB_OS,1,North,367.0,0,,17598,8,1,363,0,3,0,0,2012-12-30,11:00:00,7
2012-12-31 11:00:00,1083,3,NB_OS,1,North,376.0,0,,17130,16,0,370,0,5,1,0,2012-12-31,11:00:00,1
2013-12-01 11:00:00,1083,3,NB_OS,1,North,496.0,0,,16729,16,1,487,0,8,0,0,2013-12-01,11:00:00,7
2013-12-02 11:00:00,1083,3,NB_OS,1,North,556.0,0,,16418,27,4,534,3,15,0,0,2013-12-02,11:00:00,1
2013-12-03 11:00:00,1083,3,NB_OS,1,North,573.0,0,,16466,28,4,552,1,15,1,0,2013-12-03,11:00:00,2
2013-12-04 11:00:00,1083,3,NB_OS,1,North,526.0,0,,16847,27,2,509,1,13,1,0,2013-12-04,11:00:00,3
2013-12-05 11:00:00,1083,3,NB_OS,1,North,546.0,0,,14993,27,3,524,3,15,0,1,2013-12-05,11:00:00,4
2013-12-06 11:00:00,1083,3,NB_OS,1,North,546.0,0,,16304,29,2,527,1,16,0,0,2013-12-06,11:00:00,5
2013-12-07 11:00:00,1083,3,NB_OS,1,North,532.0,0,,9194,22,1,1031,2,20,3,2,2013-12-07,11:00:00,6
2013-12-08 11:00:00,1083,3,NB_OS,1,North,527.0,0,,16464,17,3,513,0,9,0,2,2013-12-08,11:00:00,7
2013-12-09 11:00:00,1083,3,NB_OS,1,North,501.0,0,,16582,26,5,482,1,12,1,0,2013-12-09,11:00:00,1
2013-12-10 11:00:00,1083,3,NB_OS,1,North,489.0,0,,17260,16,1,479,1,8,0,0,2013-12-10,11:00:00,2
2013-12-11 11:00:00,1083,3,NB_OS,1,North,515.0,0,,16532,33,2,495,1,17,0,0,2013-12-11,11:00:00,3
2013-12-12 11:00:00,1083,3,NB_OS,1,North,443.0,0,,16869,34,1,425,1,15,0,1,2013-12-12,11:00:00,4
2013-12-13 11:00:00,1083,3,NB_OS,1,North,585.0,0,,16454,34,2,563,0,20,0,0,2013-12-13,11:00:00,5
2013-12-14 11:00:00,1083,3,NB_OS,1,North,699.0,0,,16537,14,2,687,0,10,0,0,2013-12-14,11:00:00,6
2013-12-15 11:00:00,1083,3,NB_OS,1,North,505.0,0,,16780,14,2,494,2,7,0,0,2013-12-15,11:00:00,7
2013-12-16 11:00:00,1083,3,NB_OS,1,North,527.0,0,,16477,34,1,508,0,18,0,0,2013-12-16,11:00:00,1
2013-12-17 11:00:00,1083,3,NB_OS,1,North,528.0,0,,16682,34,3,506,1,18,0,0,2013-12-17,11:00:00,2
2013-12-18 11:00:00,1083,3,NB_OS,1,North,530.0,0,,16391,43,3,503,1,23,0,0,2013-12-18,11:00:00,3
2013-12-19 11:00:00,1083,3,NB_OS,1,North,557.0,0,,16703,27,1,538,3,14,1,0,2013-12-19,11:00:00,4
2013-12-20 11:00:00,1083,3,NB_OS,1,North,670.0,0,,16516,27,1,650,1,17,1,0,2013-12-20,11:00:00,5
