Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 18:00:00,1083,3,NB_OS,1,North,403,0,,17634,7,4,395,1,3,0,0,2012-12-01,18:00:00,6
2012-12-02 18:00:00,1083,3,NB_OS,1,North,297,0,,17564,3,2,293,1,1,0,0,2012-12-02,18:00:00,7
2012-12-04 18:00:00,1083,3,NB_OS,1,North,504,0,,14781,10,2,497,0,5,0,0,2012-12-04,18:00:00,2
2012-12-08 18:00:00,1083,3,NB_OS,1,North,428,0,,17122,9,2,421,1,4,0,0,2012-12-08,18:00:00,6
2012-12-17 18:00:00,1083,3,NB_OS,1,North,665,0,,15268,20,2,650,0,13,0,0,2012-12-17,18:00:00,1
2012-12-18 18:00:00,1083,3,NB_OS,1,North,224,0,,15903,13,0,220,1,3,0,0,2012-12-18,18:00:00,2
2012-12-19 18:00:00,1083,3,NB_OS,1,North,13,0,,17222,0,0,13,0,0,0,0,2012-12-19,18:00:00,3
2012-12-21 18:00:00,1083,3,NB_OS,1,North,0,0,,15597,0,0,0,0,0,0,0,2012-12-21,18:00:00,5
2012-12-22 18:00:00,1083,3,NB_OS,1,North,0,0,,16226,0,0,0,0,0,0,0,2012-12-22,18:00:00,6
2012-12-24 18:00:00,1083,3,NB_OS,1,North,0,0,,16432,0,0,0,0,0,0,0,2012-12-24,18:00:00,1
2012-12-25 18:00:00,1083,3,NB_OS,1,North,4,16,Holiday,19792,0,0,4,0,0,0,0,2012-12-25,18:00:00,2
2012-12-26 18:00:00,1083,3,NB_OS,1,North,293,16,Holiday,16934,7,1,290,0,2,0,0,2012-12-26,18:00:00,3
2012-12-27 18:00:00,1083,3,NB_OS,1,North,0,0,,15657,0,0,0,0,0,0,0,2012-12-27,18:00:00,4
2012-12-28 18:00:00,1083,3,NB_OS,1,North,356,0,,17657,0,5,351,0,0,0,0,2012-12-28,18:00:00,5
2012-12-29 18:00:00,1083,3,NB_OS,1,North,15,0,,16500,0,0,15,0,0,0,0,2012-12-29,18:00:00,6
2012-12-30 18:00:00,1083,3,NB_OS,1,North,226,0,,17843,4,0,225,0,1,0,0,2012-12-30,18:00:00,7
2012-12-31 18:00:00,1083,3,NB_OS,1,North,19,0,,17646,0,0,19,0,0,0,0,2012-12-31,18:00:00,1
2013-12-01 18:00:00,1083,3,NB_OS,1,North,319,0,,17321,0,1,318,0,0,0,0,2013-12-01,18:00:00,7
2013-12-02 18:00:00,1083,3,NB_OS,1,North,655,0,,15981,9,1,647,1,6,0,0,2013-12-02,18:00:00,1
2013-12-03 18:00:00,1083,3,NB_OS,1,North,677,0,,15580,12,0,668,0,8,0,1,2013-12-03,18:00:00,2
2013-12-04 18:00:00,1083,3,NB_OS,1,North,1078,0,,7148,29,3,1032,0,23,8,12,2013-12-04,18:00:00,3
2013-12-05 18:00:00,1083,3,NB_OS,1,North,664,0,,15213,9,2,656,0,6,0,0,2013-12-05,18:00:00,4
2013-12-06 18:00:00,1083,3,NB_OS,1,North,630,0,,15646,16,1,619,0,8,2,0,2013-12-06,18:00:00,5
2013-12-07 18:00:00,1083,3,NB_OS,1,North,455,0,,16997,4,3,450,0,2,0,0,2013-12-07,18:00:00,6
2013-12-08 18:00:00,1083,3,NB_OS,1,North,315,0,,16968,6,0,313,0,2,0,0,2013-12-08,18:00:00,7
2013-12-09 18:00:00,1083,3,NB_OS,1,North,623,0,,15502,13,0,615,0,8,0,0,2013-12-09,18:00:00,1
2013-12-10 18:00:00,1083,3,NB_OS,1,North,1076,0,,7139,21,6,1040,0,20,3,7,2013-12-10,18:00:00,2
2013-12-11 18:00:00,1083,3,NB_OS,1,North,850,0,,13942,15,3,833,0,13,0,1,2013-12-11,18:00:00,3
2013-12-12 18:00:00,1083,3,NB_OS,1,North,744,0,,15201,8,2,736,0,6,0,0,2013-12-12,18:00:00,4
2013-12-13 18:00:00,1083,3,NB_OS,1,North,601,0,,16033,10,3,592,0,6,0,0,2013-12-13,18:00:00,5
2013-12-14 18:00:00,1083,3,NB_OS,1,North,497,0,,17141,12,5,486,0,5,1,0,2013-12-14,18:00:00,6
2013-12-15 18:00:00,1083,3,NB_OS,1,North,351,0,,16944,3,3,347,0,1,0,0,2013-12-15,18:00:00,7
2013-12-16 18:00:00,1083,3,NB_OS,1,North,663,0,,15939,12,2,652,1,8,0,0,2013-12-16,18:00:00,1
2013-12-17 18:00:00,1083,3,NB_OS,1,North,810,0,,13872,16,3,793,0,12,1,1,2013-12-17,18:00:00,2
2013-12-18 18:00:00,1083,3,NB_OS,1,North,670,0,,15068,4,2,665,0,3,0,0,2013-12-18,18:00:00,3
2013-12-19 18:00:00,1083,3,NB_OS,1,North,695,0,,15715,4,2,690,0,3,0,0,2013-12-19,18:00:00,4
2013-12-20 18:00:00,1083,3,NB_OS,1,North,646,0,,16044,12,4,634,0,8,0,0,2013-12-20,18:00:00,5
2013-12-21 18:00:00,1083,3,NB_OS,1,North,470,0,,15821,11,0,464,1,5,0,0,2013-12-21,18:00:00,6
2013-12-22 18:00:00,1083,3,NB_OS,1,North,338,0,,17404,6,1,335,0,2,0,0,2013-12-22,18:00:00,7
2013-12-23 18:00:00,1083,3,NB_OS,1,North,473,0,,16425,4,4,466,1,2,0,0,2013-12-23,18:00:00,1
2013-12-24 18:00:00,1083,3,NB_OS,1,North,266,0,,17580,8,1,263,0,2,0,0,2013-12-24,18:00:00,2
2013-12-25 18:00:00,1083,3,NB_OS,1,North,169,16,Holiday,17482,12,3,164,0,2,0,0,2013-12-25,18:00:00,3
2013-12-26 18:00:00,1083,3,NB_OS,1,North,222,16,Holiday,17321,9,1,219,0,2,0,0,2013-12-26,18:00:00,4
2013-12-27 18:00:00,1083,3,NB_OS,1,North,382,0,,17423,8,3,376,0,3,0,0,2013-12-27,18:00:00,5
2013-12-28 18:00:00,1083,3,NB_OS,1,North,300,0,,17750,3,0,299,0,1,0,0,2013-12-28,18:00:00,6
2013-12-29 18:00:00,1083,3,NB_OS,1,North,294,0,,17321,10,1,290,0,3,0,0,2013-12-29,18:00:00,7
2013-12-30 18:00:00,1083,3,NB_OS,1,North,388,0,,16700,8,1,384,0,3,0,0,2013-12-30,18:00:00,1
2013-12-31 18:00:00,1083,3,NB_OS,1,North,343,0,,17362,3,2,339,1,1,0,0,2013-12-31,18:00:00,2
2015-12-01 18:00:00,1083,3,NB_OS,1,North,726,0,,15319,10,1,718,0,7,0,0,2015-12-01,18:00:00,2
2015-12-02 18:00:00,1083,3,NB_OS,1,North,858,0,,12536,9,7,843,0,8,0,0,2015-12-02,18:00:00,3
2015-12-03 18:00:00,1083,3,NB_OS,1,North,667,0,,15345,4,3,660,0,3,0,1,2015-12-03,18:00:00,4
2015-12-04 18:00:00,1083,3,NB_OS,1,North,723,0,,15278,15,3,709,0,11,0,0,2015-12-04,18:00:00,5
2015-12-05 18:00:00,1083,3,NB_OS,1,North,443,0,,16462,14,2,435,0,6,0,0,2015-12-05,18:00:00,6
2015-12-06 18:00:00,1083,3,NB_OS,1,North,392,0,,17294,8,3,386,0,3,0,0,2015-12-06,18:00:00,7
2015-12-07 18:00:00,1083,3,NB_OS,1,North,704,0,,15327,13,1,694,0,9,0,0,2015-12-07,18:00:00,1
2015-12-08 18:00:00,1083,3,NB_OS,1,North,762,0,,15047,16,2,748,0,12,0,0,2015-12-08,18:00:00,2
2015-12-09 18:00:00,1083,3,NB_OS,1,North,809,0,,12515,23,2,788,0,18,1,0,2015-12-09,18:00:00,3
2015-12-10 18:00:00,1083,3,NB_OS,1,North,866,0,,13516,12,3,853,0,10,0,0,2015-12-10,18:00:00,4
2015-12-11 18:00:00,1083,3,NB_OS,1,North,697,0,,15961,14,2,685,0,10,0,0,2015-12-11,18:00:00,5
2015-12-12 18:00:00,1083,3,NB_OS,1,North,464,0,,16601,22,1,452,1,10,0,0,2015-12-12,18:00:00,6
2015-12-13 18:00:00,1083,3,NB_OS,1,North,329,0,,16583,15,2,322,0,5,0,0,2015-12-13,18:00:00,7
2015-12-14 18:00:00,1083,3,NB_OS,1,North,721,0,,15343,12,3,708,1,9,0,0,2015-12-14,18:00:00,1
2015-12-15 18:00:00,1083,3,NB_OS,1,North,631,0,,15475,13,4,618,1,8,0,0,2015-12-15,18:00:00,2
2015-12-16 18:00:00,1083,3,NB_OS,1,North,957,0,,12101,8,4,945,0,8,0,0,2015-12-16,18:00:00,3
2015-12-17 18:00:00,1083,3,NB_OS,1,North,676,0,,15968,13,3,663,1,9,0,0,2015-12-17,18:00:00,4
2015-12-18 18:00:00,1083,3,NB_OS,1,North,619,0,,15695,5,4,611,1,3,0,0,2015-12-18,18:00:00,5
2015-12-19 18:00:00,1083,3,NB_OS,1,North,445,0,,16398,9,3,438,0,4,0,0,2015-12-19,18:00:00,6
2015-12-20 18:00:00,1083,3,NB_OS,1,North,385,0,,16550,8,2,380,0,3,0,0,2015-12-20,18:00:00,7
2015-12-21 18:00:00,1083,3,NB_OS,1,North,589,0,,15812,8,3,581,0,5,0,0,2015-12-21,18:00:00,1
2015-12-22 18:00:00,1083,3,NB_OS,1,North,539,0,,16086,6,1,535,0,3,0,0,2015-12-22,18:00:00,2
