Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 13:00:00,1083,3,NB_OS,1,North,724.0,0,,16656,3,2,720,0,2,0,0,2012-12-01,13:00:00,6
2012-12-02 13:00:00,1083,3,NB_OS,1,North,540.0,0,,17061,7,1,535,0,4,0,0,2012-12-02,13:00:00,7
2012-12-03 13:00:00,1083,3,NB_OS,1,North,467.0,0,,16906,43,1,445,1,20,0,0,2012-12-03,13:00:00,1
2012-12-04 13:00:00,1083,3,NB_OS,1,North,529.0,0,,17140,34,1,509,1,18,0,0,2012-12-04,13:00:00,2
2012-12-05 13:00:00,1083,3,NB_OS,1,North,573.0,0,,17095,37,1,549,2,21,0,0,2012-12-05,13:00:00,3
2012-12-08 13:00:00,1083,3,NB_OS,1,North,612.0,0,,16931,15,2,600,1,9,0,0,2012-12-08,13:00:00,6
2012-12-09 13:00:00,1083,3,NB_OS,1,North,535.0,0,,16885,6,0,532,0,3,0,0,2012-12-09,13:00:00,7
2012-12-10 13:00:00,1083,3,NB_OS,1,North,487.0,0,,16810,41,0,464,3,20,0,0,2012-12-10,13:00:00,1
2012-12-18 13:00:00,1083,3,NB_OS,1,North,539.0,0,,17002,22,0,526,1,12,0,0,2012-12-18,13:00:00,2
2012-12-19 13:00:00,1083,3,NB_OS,1,North,553.0,0,,16653,27,1,326,1,7,2,0,2012-12-19,13:00:00,3
2012-12-21 13:00:00,1083,3,NB_OS,1,North,553.0,0,,15597,0,0,0,0,0,0,0,2012-12-21,13:00:00,5
2012-12-22 13:00:00,1083,3,NB_OS,1,North,553.0,0,,16046,0,0,0,0,0,0,0,2012-12-22,13:00:00,6
2012-12-24 13:00:00,1083,3,NB_OS,1,North,532.0,0,,16882,21,4,516,1,11,0,0,2012-12-24,13:00:00,1
2012-12-25 13:00:00,1083,3,NB_OS,1,North,553.0,16,Holiday,17745,0,0,154,0,0,0,0,2012-12-25,13:00:00,2
2012-12-26 13:00:00,1083,3,NB_OS,1,North,553.0,16,Holiday,10634,17,2,1180,1,16,5,4,2012-12-26,13:00:00,3
2012-12-27 13:00:00,1083,3,NB_OS,1,North,553.0,0,,16954,9,0,116,0,1,0,0,2012-12-27,13:00:00,4
2012-12-28 13:00:00,1083,3,NB_OS,1,North,416.0,0,,16705,10,0,412,0,4,0,0,2012-12-28,13:00:00,5
2012-12-29 13:00:00,1083,3,NB_OS,1,North,553.0,0,,9498,14,2,1086,2,7,9,2,2012-12-29,13:00:00,6
2012-12-30 13:00:00,1083,3,NB_OS,1,North,426.0,0,,17144,7,4,419,0,3,0,0,2012-12-30,13:00:00,7
2012-12-31 13:00:00,1083,3,NB_OS,1,North,494.0,0,,17187,18,1,483,1,8,1,0,2012-12-31,13:00:00,1
2013-12-01 13:00:00,1083,3,NB_OS,1,North,671.0,0,,15554,4,3,665,0,3,0,0,2013-12-01,13:00:00,7
2013-12-02 13:00:00,1083,3,NB_OS,1,North,490.0,0,,16375,16,1,481,0,8,0,0,2013-12-02,13:00:00,1
2013-12-03 13:00:00,1083,3,NB_OS,1,North,495.0,0,,16723,30,1,478,1,15,0,0,2013-12-03,13:00:00,2
2013-12-04 13:00:00,1083,3,NB_OS,1,North,515.0,0,,16899,29,1,497,1,15,0,1,2013-12-04,13:00:00,3
2013-12-05 13:00:00,1083,3,NB_OS,1,North,529.0,0,,16001,40,3,504,1,21,0,0,2013-12-05,13:00:00,4
2013-12-06 13:00:00,1083,3,NB_OS,1,North,550.0,0,,16695,33,0,531,1,18,0,0,2013-12-06,13:00:00,5
2013-12-07 13:00:00,1083,3,NB_OS,1,North,579.0,0,,16071,19,3,565,0,11,0,0,2013-12-07,13:00:00,6
2013-12-08 13:00:00,1083,3,NB_OS,1,North,644.0,0,,16721,5,1,638,1,3,0,1,2013-12-08,13:00:00,7
2013-12-09 13:00:00,1083,3,NB_OS,1,North,527.0,0,,16665,30,4,503,2,16,0,2,2013-12-09,13:00:00,1
2013-12-10 13:00:00,1083,3,NB_OS,1,North,494.0,0,,16849,20,2,480,1,10,0,1,2013-12-10,13:00:00,2
2013-12-11 13:00:00,1083,3,NB_OS,1,North,530.0,0,,17151,28,2,512,1,15,0,0,2013-12-11,13:00:00,3
2013-12-12 13:00:00,1083,3,NB_OS,1,North,544.0,0,,15910,33,0,524,2,18,0,0,2013-12-12,13:00:00,4
2013-12-13 13:00:00,1083,3,NB_OS,1,North,565.0,0,,16542,39,2,541,0,22,0,0,2013-12-13,13:00:00,5
2013-12-14 13:00:00,1083,3,NB_OS,1,North,539.0,0,,16398,15,1,530,0,8,0,0,2013-12-14,13:00:00,6
2013-12-15 13:00:00,1083,3,NB_OS,1,North,533.0,0,,17000,4,1,530,0,2,0,0,2013-12-15,13:00:00,7
2013-12-16 13:00:00,1083,3,NB_OS,1,North,481.0,0,,16846,42,1,459,0,20,0,1,2013-12-16,13:00:00,1
2013-12-17 13:00:00,1083,3,NB_OS,1,North,550.0,0,,16020,35,3,527,1,18,1,0,2013-12-17,13:00:00,2
2013-12-18 13:00:00,1083,3,NB_OS,1,North,563.0,0,,16487,34,3,539,1,19,0,1,2013-12-18,13:00:00,3
2013-12-19 13:00:00,1083,3,NB_OS,1,North,589.0,0,,16089,39,1,562,3,23,0,0,2013-12-19,13:00:00,4
2013-12-20 13:00:00,1083,3,NB_OS,1,North,658.0,0,,16226,24,1,640,1,16,0,0,2013-12-20,13:00:00,5
2013-12-21 13:00:00,1083,3,NB_OS,1,North,553.0,0,,9868,24,11,1062,2,23,4,3,2013-12-21,13:00:00,6
2013-12-22 13:00:00,1083,3,NB_OS,1,North,550.0,0,,16582,9,1,544,0,5,0,0,2013-12-22,13:00:00,7
2013-12-23 13:00:00,1083,3,NB_OS,1,North,604.0,0,,16099,18,1,592,0,11,0,0,2013-12-23,13:00:00,1
2013-12-24 13:00:00,1083,3,NB_OS,1,North,665.0,0,,16775,12,4,653,0,8,0,0,2013-12-24,13:00:00,2
2013-12-25 13:00:00,1083,3,NB_OS,1,North,553.0,16,Holiday,17763,13,1,304,0,4,0,0,2013-12-25,13:00:00,3
2013-12-26 13:00:00,1083,3,NB_OS,1,North,380.0,16,Holiday,17037,13,0,374,1,5,0,0,2013-12-26,13:00:00,4
2013-12-27 13:00:00,1083,3,NB_OS,1,North,525.0,0,,17169,11,0,519,0,6,0,0,2013-12-27,13:00:00,5
2013-12-28 13:00:00,1083,3,NB_OS,1,North,542.0,0,,17091,7,3,535,0,4,0,0,2013-12-28,13:00:00,6
2013-12-29 13:00:00,1083,3,NB_OS,1,North,388.0,0,,17018,0,0,388,0,0,0,0,2013-12-29,13:00:00,7
2013-12-30 13:00:00,1083,3,NB_OS,1,North,522.0,0,,16385,25,2,507,0,13,0,0,2013-12-30,13:00:00,1
2013-12-31 13:00:00,1083,3,NB_OS,1,North,495.0,0,,16953,16,6,480,1,8,0,0,2013-12-31,13:00:00,2
2015-12-01 13:00:00,1083,3,NB_OS,1,North,502.0,0,,16423,52,1,474,1,26,0,0,2015-12-01,13:00:00,2
2015-12-02 13:00:00,1083,3,NB_OS,1,North,547.0,0,,16523,42,7,517,0,23,0,0,2015-12-02,13:00:00,3
2015-12-03 13:00:00,1083,3,NB_OS,1,North,510.0,0,,16333,51,1,482,1,25,1,0,2015-12-03,13:00:00,4
2015-12-04 13:00:00,1083,3,NB_OS,1,North,582.0,0,,16698,41,2,555,1,22,2,0,2015-12-04,13:00:00,5
2015-12-05 13:00:00,1083,3,NB_OS,1,North,553.0,0,,7694,28,4,1000,1,25,4,7,2015-12-05,13:00:00,6
2015-12-06 13:00:00,1083,3,NB_OS,1,North,646.0,0,,16123,11,1,638,0,7,0,0,2015-12-06,13:00:00,7
2015-12-07 13:00:00,1083,3,NB_OS,1,North,518.0,0,,16851,35,4,494,2,18,0,0,2015-12-07,13:00:00,1
2015-12-08 13:00:00,1083,3,NB_OS,1,North,500.0,0,,16842,40,1,477,2,19,1,0,2015-12-08,13:00:00,2
2015-12-09 13:00:00,1083,3,NB_OS,1,North,584.0,0,,16466,31,2,563,1,17,1,0,2015-12-09,13:00:00,3
2015-12-10 13:00:00,1083,3,NB_OS,1,North,573.0,0,,16303,49,2,542,0,28,0,1,2015-12-10,13:00:00,4
2015-12-11 13:00:00,1083,3,NB_OS,1,North,613.0,0,,16669,46,2,578,5,27,1,0,2015-12-11,13:00:00,5
2015-12-12 13:00:00,1083,3,NB_OS,1,North,712.0,0,,15822,7,0,707,0,5,0,0,2015-12-12,13:00:00,6
2015-12-13 13:00:00,1083,3,NB_OS,1,North,577.0,0,,16275,12,2,568,0,7,0,0,2015-12-13,13:00:00,7
2015-12-14 13:00:00,1083,3,NB_OS,1,North,528.0,0,,16306,28,1,512,0,14,1,0,2015-12-14,13:00:00,1
2015-12-15 13:00:00,1083,3,NB_OS,1,North,540.0,0,,16097,28,1,523,0,15,0,1,2015-12-15,13:00:00,2
2015-12-16 13:00:00,1083,3,NB_OS,1,North,580.0,0,,16088,40,1,556,0,23,0,0,2015-12-16,13:00:00,3
2015-12-17 13:00:00,1083,3,NB_OS,1,North,568.0,0,,16279,55,2,534,1,31,0,0,2015-12-17,13:00:00,4
2015-12-18 13:00:00,1083,3,NB_OS,1,North,665.0,0,,15939,39,4,633,2,25,1,0,2015-12-18,13:00:00,5
2015-12-19 13:00:00,1083,3,NB_OS,1,North,553.0,0,,7420,28,1,999,1,25,4,7,2015-12-19,13:00:00,6
2015-12-20 13:00:00,1083,3,NB_OS,1,North,630.0,0,,16259,14,1,620,0,9,0,0,2015-12-20,13:00:00,7
2015-12-21 13:00:00,1083,3,NB_OS,1,North,583.0,0,,15686,26,0,567,1,15,0,0,2015-12-21,13:00:00,1
2015-12-22 13:00:00,1083,3,NB_OS,1,North,662.0,0,,15615,23,4,641,0,14,1,2,2015-12-22,13:00:00,2
2015-12-23 13:00:00,1083,3,NB_OS,1,North,675.0,0,,16262,19,0,662,0,13,0,0,2015-12-23,13:00:00,3
2015-12-24 13:00:00,1083,3,NB_OS,1,North,658.0,0,,16219,8,4,648,1,5,0,0,2015-12-24,13:00:00,4
2015-12-25 13:00:00,1083,3,NB_OS,1,North,366.0,16,Holiday,17483,5,0,364,0,2,0,0,2015-12-25,13:00:00,5
2015-12-26 13:00:00,1083,3,NB_OS,1,North,465.0,0,,16839,4,1,462,0,2,0,0,2015-12-26,13:00:00,6
2015-12-27 13:00:00,1083,3,NB_OS,1,North,483.0,0,,16934,2,0,482,0,1,0,0,2015-12-27,13:00:00,7
2015-12-28 13:00:00,1083,3,NB_OS,1,North,636.0,16,Holiday,16381,6,2,629,1,4,0,0,2015-12-28,13:00:00,1
2015-12-29 13:00:00,1083,3,NB_OS,1,North,643.0,0,,16406,22,3,626,0,14,0,0,2015-12-29,13:00:00,2
2015-12-30 13:00:00,1083,3,NB_OS,1,North,559.0,0,,15885,9,0,554,0,5,0,0,2015-12-30,13:00:00,3
2015-12-31 13:00:00,1083,3,NB_OS,1,North,586.0,0,,16672,10,1,578,1,6,0,0,2015-12-31,13:00:00,4
2016-12-01 13:00:00,1083,3,NB_OS,1,North,551.0,0,,16215,25,7,530,0,14,0,0,2016-12-01,13:00:00,4
2016-12-02 13:00:00,1083,3,NB_OS,1,North,588.0,0,,16291,37,5,561,0,22,0,0,2016-12-02,13:00:00,5
2016-12-03 13:00:00,1083,3,NB_OS,1,North,615.0,0,,16393,16,2,603,0,10,0,0,2016-12-03,13:00:00,6
2016-12-04 13:00:00,1083,3,NB_OS,1,North,595.0,0,,16561,8,1,588,1,5,0,0,2016-12-04,13:00:00,7
2016-12-05 13:00:00,1083,3,NB_OS,1,North,501.0,0,,16752,26,2,486,0,13,0,0,2016-12-05,13:00:00,1
2016-12-06 13:00:00,1083,3,NB_OS,1,North,496.0,0,,16435,40,3,472,1,20,0,0,2016-12-06,13:00:00,2
2016-12-07 13:00:00,1083,3,NB_OS,1,North,549.0,0,,16551,33,3,527,1,18,0,0,2016-12-07,13:00:00,3
2016-12-08 13:00:00,1083,3,NB_OS,1,North,488.0,0,,16146,20,0,477,1,10,0,0,2016-12-08,13:00:00,4
2016-12-09 13:00:00,1083,3,NB_OS,1,North,559.0,0,,16116,77,4,509,1,41,2,2,2016-12-09,13:00:00,5
2016-12-10 13:00:00,1083,3,NB_OS,1,North,608.0,0,,16105,15,0,599,0,9,0,0,2016-12-10,13:00:00,6
2016-12-11 13:00:00,1083,3,NB_OS,1,North,553.0,0,,8215,25,1,1032,1,24,3,7,2016-12-11,13:00:00,7
2016-12-12 13:00:00,1083,3,NB_OS,1,North,504.0,0,,16092,50,2,477,0,25,0,0,2016-12-12,13:00:00,1
2016-12-13 13:00:00,1083,3,NB_OS,1,North,544.0,0,,16624,35,1,524,0,19,0,0,2016-12-13,13:00:00,2
2016-12-14 13:00:00,1083,3,NB_OS,1,North,615.0,0,,16398,42,1,587,1,26,0,0,2016-12-14,13:00:00,3
2016-12-15 13:00:00,1083,3,NB_OS,1,North,605.0,0,,16464,30,4,580,2,18,0,1,2016-12-15,13:00:00,4
2016-12-16 13:00:00,1083,3,NB_OS,1,North,599.0,0,,16780,45,2,570,0,26,1,0,2016-12-16,13:00:00,5
2016-12-17 13:00:00,1083,3,NB_OS,1,North,620.0,0,,16620,8,0,615,0,5,0,0,2016-12-17,13:00:00,6
2016-12-18 13:00:00,1083,3,NB_OS,1,North,665.0,0,,16066,11,3,654,1,6,1,0,2016-12-18,13:00:00,7
2016-12-19 13:00:00,1083,3,NB_OS,1,North,571.0,0,,16588,37,2,546,2,21,0,0,2016-12-19,13:00:00,1
2016-12-20 13:00:00,1083,3,NB_OS,1,North,553.0,0,,16535,40,2,529,0,22,0,0,2016-12-20,13:00:00,2
2016-12-21 13:00:00,1083,3,NB_OS,1,North,591.0,0,,16177,44,0,564,0,26,0,1,2016-12-21,13:00:00,3
2016-12-22 13:00:00,1083,3,NB_OS,1,North,653.0,0,,16531,32,3,629,0,21,0,0,2016-12-22,13:00:00,4
2016-12-23 13:00:00,1083,3,NB_OS,1,North,762.0,0,,14504,18,1,746,0,14,0,1,2016-12-23,13:00:00,5
2016-12-24 13:00:00,1083,3,NB_OS,1,North,562.0,0,,16704,18,1,551,0,10,0,0,2016-12-24,13:00:00,6
2016-12-25 13:00:00,1083,3,NB_OS,1,North,553.0,0,,17818,0,1,328,0,0,0,0,2016-12-25,13:00:00,7
2016-12-26 13:00:00,1083,3,NB_OS,1,North,553.0,16,Holiday,12879,10,2,1044,0,11,0,0,2016-12-26,13:00:00,1
2016-12-27 13:00:00,1083,3,NB_OS,1,North,517.0,16,Holiday,16703,14,1,509,0,7,0,0,2016-12-27,13:00:00,2
2016-12-28 13:00:00,1083,3,NB_OS,1,North,679.0,0,,15375,18,1,666,0,11,1,0,2016-12-28,13:00:00,3
2016-12-29 13:00:00,1083,3,NB_OS,1,North,530.0,0,,16838,21,0,519,0,10,1,0,2016-12-29,13:00:00,4
2016-12-30 13:00:00,1083,3,NB_OS,1,North,634.0,0,,16361,14,2,622,1,9,0,0,2016-12-30,13:00:00,5
2016-12-31 13:00:00,1083,3,NB_OS,1,North,553.0,0,,10475,20,4,1066,0,17,5,3,2016-12-31,13:00:00,6
