Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 20:00:00,1083,3,NB_OS,1,North,203.0,0,,18222,10,0,201,0,2,0,0,2012-12-01,20:00:00,6
2012-12-02 20:00:00,1083,3,NB_OS,1,North,182.0,0,,18280,5,0,181,0,1,0,0,2012-12-02,20:00:00,7
2012-12-04 20:00:00,1083,3,NB_OS,1,North,69.0,0,,17814,0,0,69,0,0,0,0,2012-12-04,20:00:00,2
2012-12-06 20:00:00,1083,3,NB_OS,1,North,288.0,0,,17513,3,2,285,0,1,0,0,2012-12-06,20:00:00,4
2012-12-08 20:00:00,1083,3,NB_OS,1,North,218.0,0,,18080,5,1,216,0,1,0,0,2012-12-08,20:00:00,6
2012-12-09 20:00:00,1083,3,NB_OS,1,North,180.0,0,,18335,6,0,179,0,1,0,0,2012-12-09,20:00:00,7
2012-12-17 20:00:00,1083,3,NB_OS,1,North,225.0,0,,17869,9,2,221,0,2,0,0,2012-12-17,20:00:00,1
2012-12-18 20:00:00,1083,3,NB_OS,1,North,96.0,0,,16805,0,0,96,0,0,0,0,2012-12-18,20:00:00,2
2012-12-19 20:00:00,1083,3,NB_OS,1,North,227.5,0,,18254,0,0,7,0,0,0,0,2012-12-19,20:00:00,3
2012-12-21 20:00:00,1083,3,NB_OS,1,North,227.5,0,,15597,0,0,0,0,0,0,0,2012-12-21,20:00:00,5
2012-12-22 20:00:00,1083,3,NB_OS,1,North,227.5,0,,16922,54,0,35,0,2,0,0,2012-12-22,20:00:00,6
2012-12-24 20:00:00,1083,3,NB_OS,1,North,227.5,0,,16783,0,0,0,0,0,0,0,2012-12-24,20:00:00,1
2012-12-25 20:00:00,1083,3,NB_OS,1,North,227.5,16,Holiday,15347,0,0,0,0,0,0,0,2012-12-25,20:00:00,2
2012-12-26 20:00:00,1083,3,NB_OS,1,North,199.0,16,Holiday,17972,10,0,197,0,2,0,0,2012-12-26,20:00:00,3
2012-12-27 20:00:00,1083,3,NB_OS,1,North,227.5,0,,15035,0,0,0,0,0,0,0,2012-12-27,20:00:00,4
2012-12-28 20:00:00,1083,3,NB_OS,1,North,184.0,0,,18677,16,1,180,0,3,0,0,2012-12-28,20:00:00,5
2012-12-29 20:00:00,1083,3,NB_OS,1,North,227.5,0,,16914,0,0,9,0,0,0,0,2012-12-29,20:00:00,6
2012-12-30 20:00:00,1083,3,NB_OS,1,North,124.0,0,,18264,0,0,124,0,0,0,0,2012-12-30,20:00:00,7
2012-12-31 20:00:00,1083,3,NB_OS,1,North,227.5,0,,18333,0,0,43,0,0,0,0,2012-12-31,20:00:00,1
2013-12-01 20:00:00,1083,3,NB_OS,1,North,181.0,0,,18140,11,1,178,0,2,0,0,2013-12-01,20:00:00,7
2013-12-02 20:00:00,1083,3,NB_OS,1,North,262.0,0,,18028,8,1,259,0,2,0,0,2013-12-02,20:00:00,1
2013-12-03 20:00:00,1083,3,NB_OS,1,North,238.0,0,,17821,13,3,232,0,3,0,0,2013-12-03,20:00:00,2
2013-12-04 20:00:00,1083,3,NB_OS,1,North,310.0,0,,17806,0,3,307,0,0,0,0,2013-12-04,20:00:00,3
2013-12-05 20:00:00,1083,3,NB_OS,1,North,285.0,0,,16907,7,1,282,0,2,0,0,2013-12-05,20:00:00,4
2013-12-06 20:00:00,1083,3,NB_OS,1,North,268.0,0,,18299,7,3,263,0,2,0,0,2013-12-06,20:00:00,5
2013-12-07 20:00:00,1083,3,NB_OS,1,North,230.0,0,,17583,9,1,227,0,2,0,0,2013-12-07,20:00:00,6
