Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 02:00:00,1083,3,NB_OS,1,North,40.0,0,,18750,0,0,40,0,0,0,0,2012-12-01,02:00:00,6
2012-12-02 02:00:00,1083,3,NB_OS,1,North,33.0,0,,19150,0,0,33,0,0,0,0,2012-12-02,02:00:00,7
2012-12-03 02:00:00,1083,3,NB_OS,1,North,4.0,0,,18542,0,0,4,0,0,0,0,2012-12-03,02:00:00,1
2012-12-04 02:00:00,1083,3,NB_OS,1,North,4.0,0,,16736,0,0,4,0,0,0,0,2012-12-04,02:00:00,2
2012-12-06 02:00:00,1083,3,NB_OS,1,North,6.0,0,,17917,0,0,6,0,0,0,0,2012-12-06,02:00:00,4
2012-12-07 02:00:00,1083,3,NB_OS,1,North,13.0,0,,18590,0,0,13,0,0,0,0,2012-12-07,02:00:00,5
2012-12-08 02:00:00,1083,3,NB_OS,1,North,9.0,0,,19156,0,0,50,0,0,0,0,2012-12-08,02:00:00,6
2012-12-09 02:00:00,1083,3,NB_OS,1,North,40.0,0,,19715,0,0,40,0,0,0,0,2012-12-09,02:00:00,7
2012-12-10 02:00:00,1083,3,NB_OS,1,North,4.0,0,,19097,0,0,4,0,0,0,0,2012-12-10,02:00:00,1
2012-12-18 02:00:00,1083,3,NB_OS,1,North,4.0,0,,17014,0,0,4,0,0,0,0,2012-12-18,02:00:00,2
2012-12-19 02:00:00,1083,3,NB_OS,1,North,0.0,0,,16944,0,0,0,0,0,0,0,2012-12-19,02:00:00,3
2012-12-20 02:00:00,1083,3,NB_OS,1,North,1.0,0,,22222,0,0,1,0,0,0,0,2012-12-20,02:00:00,4
2012-12-22 02:00:00,1083,3,NB_OS,1,North,0.0,0,,14875,0,0,0,0,0,0,0,2012-12-22,02:00:00,6
2012-12-23 02:00:00,1083,3,NB_OS,1,North,3.0,0,,17222,0,0,3,0,0,0,0,2012-12-23,02:00:00,7
