Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-12-01 03:00:00,1083,3,NB_OS,1,North,7.0,0,,18665,32,2,28,0,1,0,0,2012-12-01,03:00:00,6
2012-12-02 03:00:00,1083,3,NB_OS,1,North,7.0,0,,19949,0,1,32,0,0,0,0,2012-12-02,03:00:00,7
2012-12-03 03:00:00,1083,3,NB_OS,1,North,4.0,0,,20625,0,0,4,0,0,0,0,2012-12-03,03:00:00,1
2012-12-04 03:00:00,1083,3,NB_OS,1,North,4.0,0,,19930,0,0,4,0,0,0,0,2012-12-04,03:00:00,2
2012-12-06 03:00:00,1083,3,NB_OS,1,North,3.0,0,,17593,0,0,3,0,0,0,0,2012-12-06,03:00:00,4
2012-12-07 03:00:00,1083,3,NB_OS,1,North,11.0,0,,18889,0,0,11,0,0,0,0,2012-12-07,03:00:00,5
2012-12-08 03:00:00,1083,3,NB_OS,1,North,7.0,0,,19784,0,0,36,0,0,0,0,2012-12-08,03:00:00,6
2012-12-09 03:00:00,1083,3,NB_OS,1,North,7.0,0,,19221,28,0,35,0,1,0,0,2012-12-09,03:00:00,7
2012-12-10 03:00:00,1083,3,NB_OS,1,North,1.0,0,,16944,0,0,1,0,0,0,0,2012-12-10,03:00:00,1
2012-12-18 03:00:00,1083,3,NB_OS,1,North,3.0,0,,20000,0,0,3,0,0,0,0,2012-12-18,03:00:00,2
2012-12-19 03:00:00,1083,3,NB_OS,1,North,0.0,0,,17616,0,0,0,0,0,0,0,2012-12-19,03:00:00,3
2012-12-20 03:00:00,1083,3,NB_OS,1,North,1.0,0,,15833,0,0,1,0,0,0,0,2012-12-20,03:00:00,4
2012-12-22 03:00:00,1083,3,NB_OS,1,North,0.0,0,,14875,0,0,0,0,0,0,0,2012-12-22,03:00:00,6
2012-12-23 03:00:00,1083,3,NB_OS,1,North,5.0,0,,18222,0,0,5,0,0,0,0,2012-12-23,03:00:00,7
2012-12-24 03:00:00,1083,3,NB_OS,1,North,2.0,0,,20972,0,0,2,0,0,0,0,2012-12-24,03:00:00,1
2012-12-25 03:00:00,1083,3,NB_OS,1,North,0.0,16,Holiday,16865,0,0,0,0,0,0,0,2012-12-25,03:00:00,2
2012-12-26 03:00:00,1083,3,NB_OS,1,North,0.0,16,Holiday,18333,0,0,0,0,0,0,0,2012-12-26,03:00:00,3
2012-12-27 03:00:00,1083,3,NB_OS,1,North,0.0,0,,15952,0,0,0,0,0,0,0,2012-12-27,03:00:00,4
2012-12-28 03:00:00,1083,3,NB_OS,1,North,1.0,0,,18333,0,0,1,0,0,0,0,2012-12-28,03:00:00,5
2012-12-29 03:00:00,1083,3,NB_OS,1,North,10.0,0,,20000,0,0,10,0,0,0,0,2012-12-29,03:00:00,6
2012-12-30 03:00:00,1083,3,NB_OS,1,North,0.0,0,,17143,0,0,0,0,0,0,0,2012-12-30,03:00:00,7
2012-12-31 03:00:00,1083,3,NB_OS,1,North,2.0,0,,18889,0,0,2,0,0,0,0,2012-12-31,03:00:00,1
2013-12-01 03:00:00,1083,3,NB_OS,1,North,7.0,0,,19006,26,0,37,0,1,0,0,2013-12-01,03:00:00,7
2013-12-02 03:00:00,1083,3,NB_OS,1,North,6.0,0,,17963,0,0,6,0,0,0,0,2013-12-02,03:00:00,1
2013-12-03 03:00:00,1083,3,NB_OS,1,North,5.0,0,,16444,0,0,5,0,0,0,0,2013-12-03,03:00:00,2
2013-12-04 03:00:00,1083,3,NB_OS,1,North,2.0,0,,17361,0,0,2,0,0,0,0,2013-12-04,03:00:00,3
2013-12-05 03:00:00,1083,3,NB_OS,1,North,5.0,0,,18556,0,0,5,0,0,0,0,2013-12-05,03:00:00,4
2013-12-06 03:00:00,1083,3,NB_OS,1,North,9.0,0,,19074,0,0,9,0,0,0,0,2013-12-06,03:00:00,5
2013-12-07 03:00:00,1083,3,NB_OS,1,North,7.0,0,,19682,0,1,40,0,0,0,0,2013-12-07,03:00:00,6
2013-12-08 03:00:00,1083,3,NB_OS,1,North,7.0,0,,20424,26,0,37,0,1,0,0,2013-12-08,03:00:00,7
2013-12-09 03:00:00,1083,3,NB_OS,1,North,5.0,0,,19778,0,0,5,0,0,0,0,2013-12-09,03:00:00,1
2013-12-10 03:00:00,1083,3,NB_OS,1,North,4.0,0,,17153,0,0,4,0,0,0,0,2013-12-10,03:00:00,2
2013-12-11 03:00:00,1083,3,NB_OS,1,North,5.0,0,,18278,0,0,5,0,0,0,0,2013-12-11,03:00:00,3
2013-12-12 03:00:00,1083,3,NB_OS,1,North,4.0,0,,18611,0,0,4,0,0,0,0,2013-12-12,03:00:00,4
2013-12-13 03:00:00,1083,3,NB_OS,1,North,8.0,0,,17048,0,0,8,0,0,0,0,2013-12-13,03:00:00,5
